STATE,NAME,LAT,LON,COAL,OIL,GAS,NUCLEAR,HYDRO,BIO,WIND,SOLAR,GEO,OTHER1,OTHER2,OTHER,ENERGY
CA,Little Bear 3,36.716,-120.415,,,,,,,,,,,,,SOLAR
CA,Little Bear 4,36.716,-120.415,,,,,,,,,,,,,SOLAR
CA,Little Bear 5,36.716,-120.415,,,,,,,,,,,,,SOLAR
CA,"Little Bear Solar 1, LLC",36.716,-120.415,,,,,,,,,,,,,SOLAR
CA,"Little Bear Solar 2, LLC",36.716,-120.41,,,,,,,,,,,,,SOLAR
CA,Little Rock Pham Solar,34.600231,-117.94751,0,0,0,0,0,0,0,8522,0,0,0,,SOLAR
CA,Live Oak Limited,35.4837,-119.0298,0,0,22188,0,0,0,0,0,0,0,0,,GAS
CA,Lockheed Martin Sunnyvale,37.413056,-122.028056,0,0,6847,0,0,0,0,0,0,0,0,,GAS
CA,Lodi,38.146571,-121.300541,0,0,3492,0,0,0,0,0,0,0,0,,GAS
CA,Lodi Energy Center,38.088056,-121.3875,0,0,1406540,0,0,0,0,0,0,0,0,,GAS
CA,Loma Linda University Cogen,34.050391,-117.248417,0,0,69101,0,0,0,0,0,0,0,0,,GAS
CA,Loma Rica Hydroelectric Powerhouse,39.223028,-120.99108,,,,,,,,,,,,,HYDRO
CA,Lone Valley Solar Park I LLC,34.398059,-116.865517,0,0,0,0,0,0,0,24116,0,0,0,,SOLAR
CA,Lone Valley Solar Park II LLC,34.408333,-116.8625,0,0,0,0,0,0,0,51332,0,0,0,,SOLAR
CA,Long Beach Generating Station,33.7641,-118.2248,0,0,22511,0,0,0,0,0,0,0,0,,GAS
CA,"Longboat Solar, LLC",34.541,-117.061,0,0,0,0,0,0,0,60361,0,0,0,,SOLAR
CA,Loon Lake,38.982697,-120.324503,0,0,0,0,54595,0,0,0,0,0,0,,HYDRO
CA,Lopez Canyon,34.292645,-118.389774,,,,,,,,,,,,,BIOMASS
CA,Los Angeles Harbor College,33.783102,-118.28493,0,0,0,0,0,0,0,2794,0,0,0,,SOLAR
CA,Los Angeles Refinery Wilmington,33.7686,-118.2867,0,0,150969,0,0,0,0,0,0,261148,0,,OFSL
CA,Los Esteros Critical Energy Facility,37.425,-121.9319,0,0,356431,0,0,0,0,0,0,0,0,,GAS
CA,"Los Medanos Energy Center, LLC",38.030071,-121.873004,0,0,3274740,0,0,0,0,0,0,0,0,,GAS
CA,Lost Creek I,40.7576,-121.4145,0,0,0,0,5551,0,0,0,0,0,0,,HYDRO
CA,Lost Hills Cogeneration Plant,35.666111,-119.766944,0,0,36954,0,0,0,0,0,0,0,0,,GAS
CA,Lost Hills/Blackwell,35.62,-119.85,0,0,0,0,0,0,0,90251,0,0,0,,SOLAR
CA,Lower Tule River,36.13568,-118.788868,0,0,0,0,-102,0,0,0,0,0,0,,HYDRO
CA,Lundy,38.042729,-119.172015,0,0,0,0,9035,0,0,0,0,0,0,,HYDRO
CA,Ma,34.695278,-118.0625,0,0,0,0,0,0,0,4343,0,0,0,,SOLAR
CA,Maclay Solar Project,34.319722,-118.430833,0,0,0,0,0,0,0,1180,0,0,0,,SOLAR
CA,"Madelyn Solar, LLC",34.768333,-117.323611,0,0,0,0,0,0,0,2903,0,0,0,,SOLAR
CA,Madera 1 PV,37.056468,-120.167021,0,0,0,0,0,0,0,2861,0,0,0,,SOLAR
CA,Madera Community Hospital,36.941111,-120.046667,0,0,0,0,0,0,0,2092,0,0,0,,SOLAR
CA,Magnolia,34.178056,-118.315556,,,,,,,,,,,,,GAS
CA,Magnolia,34.1786,-118.3153,0,0,1531144,0,0,0,0,0,0,0,0,,GAS
CA,Malaga Power,36.6697,-119.7404,0,0,27660,0,0,0,0,0,0,0,0,,GAS
CA,Malburg Generating Station,33.9986,-118.2219,0,0,479363,0,0,0,0,0,0,0,0,,GAS
CA,Malech Solar Farm,37.228736,-121.738616,,,,,,,,,,,,,SOLAR
CA,Mammoth Pacific I,37.6451,-118.9143,0,0,0,0,0,0,0,0,56845,0,0,,GEOTHERMAL
CA,Mammoth Pacific II,37.6464,-118.9092,0,0,0,0,0,0,0,0,62421,0,0,,GEOTHERMAL
CA,Mammoth Pool,37.220302,-119.337983,0,0,0,0,443429,0,0,0,0,0,0,,HYDRO
CA,Mandalay Generating Station,34.2067,-119.2511,0,0,30,0,0,0,0,0,0,0,0,,GAS
CA,Manteca Land PV,37.84013,-121.216191,0,0,0,0,0,0,0,1895,0,0,0,,SOLAR
CA,Manzana Wind LLC,34.9349,-118.4612,0,0,0,0,0,0,513851,0,0,0,0,,WIND
CA,Margarita Energy Center,33.549444,-117.627777,,,,,,,,,,,,,GAS
CA,Mariani Packing Vacaville Solar,38.40008,-121.96366,0,0,0,0,0,0,0,1386,0,0,0,,SOLAR
CA,"Maricopa West Solar PV, LLC",35.115278,-119.317778,0,0,0,0,0,0,0,49449,0,0,0,,SOLAR
CA,Marin Clean Energy Solar One,37.945296,-122.377202,0,0,0,0,0,0,0,20236,0,0,0,,SOLAR
CA,Marina Landfill Gas,36.7131,-121.7686,0,0,0,0,0,23515,0,0,0,0,0,,BIOMASS
CA,Mariposa Energy Project,37.789167,-121.601944,0,0,112210,0,0,0,0,0,0,0,0,,GAS
CA,Marsh Landing Generating Station,38.016944,-121.765,0,0,219407,0,0,0,0,0,0,0,0,,GAS
CA,Martinez Refining,38.0169,-122.1117,0,0,774885,0,0,0,0,0,0,35953,0,,GAS
CA,Martinez Sulfuric Acid Regeneration Plt,38.0314,-122.1139,0,0,0,0,0,0,0,0,0,0,10550,,OTHF
CA,"Maverick Solar, LLC",33.7,-115.38,,,,,,,,,,,,,SOLAR
CA,Maxim,37.405689,-121.949416,0,0,7215,0,0,0,0,0,0,0,0,,GAS
CA,MCAGCC Cogen Plant,34.237222,-116.054167,0,0,81816,0,0,0,0,0,0,0,0,,GAS
CA,McClellan (CA),38.652731,-121.393336,0,0,7088,0,0,0,0,0,0,0,0,,GAS
CA,McClure,37.62936,-120.93139,0,1520,1438,0,0,0,0,0,0,0,0,,OIL
CA,McCoy Solar Energy Project,33.694722,-114.739722,0,0,0,0,0,0,0,700907,0,0,0,,SOLAR
CA,McGrath Generating Station,34.205556,-119.246944,0,0,23962,0,0,0,0,0,0,0,0,,GAS
CA,McKittrick Cogen,35.3161,-119.6597,0,0,79176,0,0,0,0,0,0,0,0,,GAS
CA,McKittrick Limited,35.319503,-119.661992,0,0,21742,0,0,0,0,0,0,0,0,,GAS
CA,McSwain,37.522065,-120.31009,0,0,0,0,29383,0,0,0,0,0,0,,HYDRO
CA,Merced 1 PV,36.989475,-120.878081,0,0,0,0,0,0,0,4336,0,0,0,,SOLAR
CA,Merced Falls,37.52301,-120.329905,0,0,0,0,9677,0,0,0,0,0,0,,HYDRO
CA,Merced Solar LLC,37.267778,-120.484444,0,0,0,0,0,0,0,2731,0,0,0,,SOLAR
CA,Meridian Vineyards,35.670278,-120.566944,0,0,0,0,0,0,0,1663,0,0,0,,SOLAR
CA,Mesa Wind Power Corp,33.9461,-116.6769,0,0,0,0,0,0,5055,0,0,0,0,,WIND
CA,Mesquite Lake Energy Park Plant 2,32.903826,-115.511949,,,,,,,,,,,,,BIOMASS
CA,Mesquite Lake Water & Power Plant 1,32.906569,-115.513747,,,,,,,,,,,,,BIOMASS
CA,Metcalf Energy Center,37.2207,-121.7457,0,0,2079832,0,0,0,0,0,0,0,0,,GAS
CA,Metro Support Services Center Solar,34.0578,-118.229722,0,0,0,0,0,0,0,1489,0,0,0,,SOLAR
CA,Micro Santa Clara,37.378422,-121.899969,0,0,5368,0,0,0,0,0,0,0,0,,GAS
CA,Middle Fork,39.024801,-120.596383,0,0,0,0,451504,0,0,0,0,0,0,,HYDRO
CA,Middle Gorge,37.51,-118.569167,0,0,0,0,75380,0,0,0,0,0,0,,HYDRO
CA,Mid-Set Cogeneration,35.19456,-119.57097,0,0,0,0,0,0,0,0,0,0,0,,GAS
CA,Midway Peaking,36.654114,-120.579727,0,0,49354,0,0,0,0,0,0,0,0,,GAS
CA,Midway Solar Farm 1,33.176627,-115.572788,0,0,0,0,0,0,0,140843,0,0,0,,SOLAR
CA,Midway Solar Farm II,33.162056,-115.531694,0,0,0,0,0,0,0,86782,0,0,0,,SOLAR
CA,Midway Solar Farm III,33.154761,-115.544918,0,0,0,0,0,0,0,11888,0,0,0,,SOLAR
CA,Midway Sunset Cogen,35.2269,-119.6294,0,0,850069,0,0,0,0,0,0,0,0,,GAS
CA,Mill Creek 3,34.088019,-117.039539,0,0,0,0,7573,0,0,0,0,0,0,,HYDRO
CA,MillerCoors Irwindale Brewery,34.121667,-117.938333,0,0,6839,0,0,4680,0,4951,0,0,0,,GAS
CA,Millikan BESS,33.691,-117.833,0,0,0,0,0,0,0,0,0,0,-350,,OTHF
CA,Mira Loma,34.013056,-117.5375,0,0,0,0,0,0,0,3280,0,0,0,,SOLAR
CA,Mira Loma Energy Storage Facility,34.006125,-117.560934,0,0,0,0,0,0,0,0,0,0,0,,OTHF
CA,Mira Loma Generating Station,34.0053,-117.5604,0,0,24008,0,0,0,0,0,0,0,0,,GAS
CA,Miramar,32.8761,-117.1664,,,,,,,,,,,,,GAS
CA,Miramar Energy Facility,32.8769,-117.166389,0,0,92448,0,0,0,0,0,0,0,0,,GAS
CA,Mission College Blvd. Fuel Cell,37.38633,-121.96238,0,0,0,0,0,0,0,0,0,0,0,,GAS
CA,Mission Rock Energy Center,34.30873,-119.1067,,,,,,,,,,,,,
CA,Mission Solar LLC,37.267778,-120.4825,0,0,0,0,0,0,0,2731,0,0,0,,SOLAR
CA,"Mitchell Solar, LLC",34.765,-117.323611,0,0,0,0,0,0,0,3943,0,0,0,,SOLAR
CA,MM Lopez Energy,34.2925,-118.389444,0,0,0,0,0,20263,0,0,0,0,0,,BIOMASS
CA,MM San Diego-Miramar,32.844845,-117.162747,0,0,0,0,0,50835,0,0,0,0,0,,BIOMASS
CA,MM San Diego-North City,32.8817,-117.1958,0,0,0,0,0,28974,0,0,0,0,0,,BIOMASS
CA,MM Tulare Energy,36.388,-119.394,0,0,0,0,0,6456,0,0,0,0,0,,BIOMASS
CA,MM West Covina,34.033206,-117.906129,0,0,0,0,0,44143,0,0,0,0,0,,BIOMASS
CA,MM Yolo Power,38.596283,-121.687518,0,0,0,0,0,18151,0,0,0,0,0,,BIOMASS
CA,Mobile GT,40.741389,-124.210278,,,,,,,,,,,,,OIL
CA,Moccasin,37.809388,-120.299254,0,0,0,0,330257,0,0,0,0,0,0,,HYDRO
CA,Moccasin Low Head Hydro Project,37.816447,-120.312033,0,0,0,0,0,0,0,0,0,0,0,,HYDRO
CA,Mojave 16,35.045,-118.2642,0,0,0,0,0,0,62516,0,0,0,0,,WIND
CA,Mojave 18,35.046,-118.2757,0,0,0,0,0,0,58346,0,0,0,0,,WIND
CA,Mojave 3,35.068,-118.2898,0,0,0,0,0,0,59211,0,0,0,0,,WIND
CA,Mojave 4,35.0506,-118.2572,0,0,0,0,0,0,62891,0,0,0,0,,WIND
CA,Mojave 5,35.076,-118.2487,0,0,0,0,0,0,55605,0,0,0,0,,WIND
CA,Mojave Siphon,34.307444,-117.323548,0,0,0,0,42807,0,0,0,0,0,0,,HYDRO
CA,Mojave Solar Project,35.017717,-117.339144,0,0,0,0,0,0,0,605180,0,0,0,,SOLAR
CA,Monterey One Water,36.7056,-121.7714,0,0,3526,0,0,5180,0,0,0,0,0,,BIOMASS
CA,Monterey Regional Water Pollution Contro,36.721111,-121.787778,0,0,0,0,0,0,0,1390,0,0,0,,SOLAR
CA,Montezuma Wind II,38.116667,-121.821944,0,0,0,0,0,0,220285,0,0,0,0,,WIND
CA,Montgomery Creek Hydro,40.846806,-121.956446,0,0,0,0,6352,0,0,0,0,0,0,,HYDRO
CA,Monticello Dam,38.513056,-122.104444,0,0,0,0,32913,0,0,0,0,0,0,,HYDRO
CA,Morelos del Sol,35.731362,-119.818712,0,0,0,0,0,0,0,38754,0,0,0,,SOLAR
CA,Morgan Lancaster 1,34.6608,-118.0836,0,0,0,0,0,0,0,3813,0,0,0,,SOLAR
CA,Moss Landing,36.804837,-121.782241,0,0,4178782,0,0,0,0,0,0,0,0,,GAS
CA,Mount Signal Solar 2,32.6685,-115.6292,,,,,,,,,,,,,SOLAR
CA,Mount Signal Solar Farm V,32.678805,-115.56721,0,0,0,0,0,0,0,79767,0,0,0,,SOLAR
CA,Mountain View I&2,33.9211,-116.5642,0,0,0,0,0,0,197485,0,0,0,0,,WIND
CA,Mountain View III,33.9141,-116.5914,0,0,0,0,0,0,68955,0,0,0,0,,WIND
CA,Mountain View IV,33.8816,-116.5527,0,0,0,0,0,0,171876,0,0,0,0,,WIND
CA,Mountainview Generating Station,34.0818,-117.2418,0,0,2091875,0,0,0,0,0,0,0,0,,GAS
CA,Mt Poso Cogeneration,35.576323,-119.006245,0,0,2477,0,0,252577,0,0,0,0,0,,BIOMASS
CA,Muck Valley Hydroelectric,40.976389,-121.255833,0,0,0,0,47996,0,0,0,0,0,0,,HYDRO
CA,Municipal Cogen Plant,33.8247,-116.5106,0,0,4410,0,0,0,0,0,0,0,0,,GAS
CA,Munro Valley Solar,36.2647,-117.9955,0,0,0,0,0,0,0,10596,0,0,0,,SOLAR
CA,Murphys,38.147093,-120.446396,0,0,0,0,14187,0,0,0,0,0,0,,HYDRO
CA,Mustang Hills LLC,35.030855,-118.293188,0,0,0,0,0,0,303482,0,0,0,0,,WIND
CA,Mustang Two,36.216806,-119.896389,,,,,,,,,,,,,SOLAR
CA,Nacimiento Hydro Project,35.798576,-120.883331,0,0,0,0,8107,0,0,0,0,0,0,,HYDRO
CA,Narrows 2,39.238996,-121.270409,0,0,0,0,191540,0,0,0,0,0,0,,HYDRO
CA,Narrows PH,39.2364,-121.271741,0,0,0,0,22883,0,0,0,0,0,0,,HYDRO
CA,National Raisin,36.624512,-119.673088,0,0,0,0,0,0,0,5220,0,0,0,,SOLAR
CA,Navajo Solar Power Generation Station 1 LLC,34.551111,-117.191111,0,0,0,0,0,0,0,3965,0,0,0,,SOLAR
CA,Naval Air Weapons Station China Lake,35.68771,-117.68137,0,0,0,0,0,0,0,26825,0,0,0,,SOLAR
CA,Naval Hospital Medical Center,32.7261,-117.1464,0,0,23370,0,0,0,0,0,0,0,0,,GAS
CA,Naval Station,32.681667,-117.120277,,,,,,,,,,,,,GAS
CA,Naval Station Energy Facility,32.679269,-117.122447,0,0,42163,0,0,0,0,0,0,0,0,,GAS
CA,Naval Training Center,32.735556,-117.208333,,,,,,,,,,,,,GAS
CA,NCPA Combustion Turbine Project #2,38.088138,-121.386944,0,0,11838,0,0,0,0,0,0,0,0,,GAS
CA,Neenach Solar Center,34.812791,-118.60117,,,,,,,,,,,,,SOLAR
CA,Nelson Creek,41.028893,-121.892351,0,0,0,0,986,0,0,0,0,0,0,,HYDRO
CA,New Hogan Power Plant,38.149582,-120.814942,0,0,0,0,6849,0,0,0,0,0,0,,HYDRO
CA,New Melones,37.946927,-120.528211,0,0,0,0,472100,0,0,0,0,0,0,,HYDRO
CA,Newberry Solar 1 LLC,34.853581,-116.683108,0,0,0,0,0,0,0,2974,0,0,0,,SOLAR
CA,Newcastle,38.835182,-121.092982,0,0,0,0,10963,0,0,0,0,0,0,,HYDRO
CA,New-Indy Ontario Mill,34.045361,-117.540193,0,0,227147,0,0,0,0,0,0,0,0,,GAS
CA,NextEra Westside PV,36.381775,-120.134486,0,0,0,0,0,0,0,53757,0,0,0,,SOLAR
CA,Nickel 1 Solar Facility,35.647295,-119.716512,0,0,0,0,0,0,0,2865,0,0,0,,SOLAR
CA,Nicolis Solar PV Plant,35.835833,-119.056111,0,0,0,0,0,0,0,49884,0,0,0,,SOLAR
CA,Niland Gas Turbine Plant,33.238842,-115.504456,0,0,70203,0,0,0,0,0,0,0,0,,GAS
CA,Nimbus,38.63735,-121.220198,0,0,0,0,59462,0,0,0,0,0,0,,HYDRO
CA,Nordhoff Place,34.236667,-118.565833,0,0,0,0,0,0,0,1271,0,0,0,,SOLAR
CA,North Bay Solar 1,38.300556,-121.966389,0,0,0,0,0,0,0,2003,0,0,0,,SOLAR
CA,North Brawley Geothermal Plant,33.0139,-115.5439,0,0,0,0,0,0,0,0,55668,0,0,,GEOTHERMAL
CA,North City Cogeneration Facility,32.877822,-117.197788,0,0,0,0,0,6322,0,0,0,0,0,,BIOMASS
CA,North Fork Community Power,37.231531,-119.49425,,,,,,,,,,,,,BIOMASS
CA,North Hollywood,34.194444,-118.39028,0,0,0,0,0,0,0,0,0,0,0,,HYDRO
CA,North Island,32.705,-117.190277,,,,,,,,,,,,,
CA,North Island Energy Facility,32.70516,-117.189665,0,0,32905,0,0,0,0,0,0,0,0,,GAS
CA,North Lancaster Ranch,34.719538,-118.31301,0,0,0,0,0,0,0,38558,0,0,0,,SOLAR
CA,North Midway Cogen,35.2761,-119.5986,,,,,,,,,,,,,GAS
CA,North Palm Springs 1A,33.924167,-116.593333,0,0,0,0,0,0,0,2868,0,0,0,,SOLAR
CA,North Palm Springs 4A,33.909722,-116.5625,0,0,0,0,0,0,0,4120,0,0,0,,SOLAR
CA,North Rosamond Solar LLC,34.862,-118.38,,,,,,,,,,,,,SOLAR
CA,North Sky River Energy LLC,35.347778,-118.186389,0,0,0,0,0,0,455093,0,0,0,0,,WIND
CA,North Star Solar,36.73,-120.41,0,0,0,0,0,0,0,155621,0,0,0,,SOLAR
CA,Nove Power Plant,37.9676,-122.382,0,0,0,0,0,619,0,0,0,0,0,,BIOMASS
CA,NRG Energy San Diego,32.7149,-117.1689,0,0,1907,0,0,0,0,0,0,0,0,,GAS
CA,NRG Solar Blythe LLC,33.5917,-114.7444,0,0,0,0,0,0,0,42291,0,0,0,,SOLAR
CA,NRG Solar Borrego I,33.298889,-116.35083,0,0,0,0,0,0,0,68512,0,0,0,,SOLAR
CA,NRG Solar Oasis LLC,34.648889,-118.076667,0,0,0,0,0,0,0,57119,0,0,0,,SOLAR
CA,NTC/MCRD Energy Facility,32.7353,-117.2083,0,0,20681,0,0,0,0,0,0,0,0,,GAS
CA,Nunn,34.509167,-117.154444,0,0,0,0,0,0,0,2635,0,0,0,,SOLAR
CA,Oak Creek Energy Systems I,35.043889,-118.276388,0,0,0,0,0,0,64995,0,0,0,0,,WIND
CA,Oak Flat,40.07531,-121.16143,0,0,0,0,2363,0,0,0,0,0,0,,HYDRO
CA,Oakley Generating Station,38.01,-121.7475,,,,,,,,,,,,,GAS
CA,Oakley Solar Project,38.001667,-121.747778,0,0,0,0,0,0,0,2272,0,0,0,,SOLAR
CA,Oasis Wind,35.06094,-118.292406,0,0,0,0,0,0,171892,0,0,0,0,,WIND
CA,Occidental College Solar Project,34.1283,-118.206903,0,0,0,0,0,0,0,1833,0,0,0,,SOLAR
CA,Ocotillo Express LLC,32.752778,-116.044722,0,0,0,0,0,0,575875,0,0,0,0,,WIND
CA,Olinda Landfill Gas Recovery Plant,33.9056,-117.8439,,,,,,,,,,,,,BIOMASS
CA,Olive,34.1764,-118.3147,0,0,0,0,0,0,0,0,0,0,0,,GAS
CA,Olive View Medical Center,34.326242,-118.44477,0,0,15221,0,0,0,0,0,0,0,0,,GAS
CA,OLS Energy Chino,33.989626,-117.680911,0,0,24709,0,0,0,0,0,0,0,0,,GAS
CA,Olsen,40.670536,-121.890645,0,0,0,0,6106,0,0,0,0,0,0,,HYDRO
CA,Oltmans SCE at Champagne,34.043889,-117.531111,0,0,0,0,0,0,0,1887,0,0,0,,SOLAR
CA,Oltmans SCE at Jurupa,34.05,-117.596111,0,0,0,0,0,0,0,3058,0,0,0,,SOLAR
CA,One Market Plaza,37.793333,-122.394167,0,0,2496,0,0,0,0,0,0,0,0,,GAS
CA,One Ten Partners PV,34.615622,-117.936594,0,0,0,0,0,0,0,6130,0,0,0,,SOLAR
CA,ONeill,37.098671,-121.047718,0,0,0,0,-61489,0,0,0,0,0,0,,HYDRO
CA,Orange County Energy Storage 2,33.715536,-117.854314,,,,,,,,,,,,,OTHF
CA,Orange County Energy Storage 3,33.714896,-117.85431,,,,,,,,,,,,,OTHF
CA,Orange Grove Project,33.3594,-117.1114,0,0,33879,0,0,0,0,0,0,0,0,,GAS
CA,Ord Mountain Solar,34.558411,-116.935434,,,,,,,,,,,,,SOLAR
CA,Orion Solar I,35.150694,-118.875,0,0,0,0,0,0,0,25633,0,0,0,,SOLAR
CA,Orion Solar II,35.150694,-118.875278,0,0,0,0,0,0,0,17577,0,0,0,,SOLAR
CA,Ormesa I,32.8156,-115.2568,0,0,0,0,0,0,0,0,83024,0,0,,GEOTHERMAL
CA,Ormesa IE,32.8041,-115.2475,,,,,,,,,,,,,GEOTHERMAL
CA,Ormesa IH,32.7842,-115.2475,,,,,,,,,,,,,GEOTHERMAL
CA,Ormesa II,32.7881,-115.2481,0,0,0,0,0,0,0,0,87176,0,0,,GEOTHERMAL
CA,Ormond Beach Generating Station,34.1292,-119.1689,0,0,186015,0,0,0,0,0,0,0,0,,GAS
CA,ORNI 34 LLC,34.407284,-119.511582,,,,,,,,,,,,,OTHF
CA,Oro Loma,36.876847,-120.667608,0,0,0,0,0,0,0,52717,0,0,0,,SOLAR
CA,Oroville Cogeneration LP,39.492,-121.5628,0,0,156,0,0,0,0,0,0,0,0,,GAS
CA,Ortega Highway Energy Storage,33.562061,-117.543777,0,0,0,0,0,0,0,0,0,0,-4,,OTHF
CA,"Otay Landfill Gas, LLC",32.5983,-117.0178,0,0,0,0,0,35881,0,0,0,0,0,,BIOMASS
CA,"Otay Mesa Energy Center, LLC",32.581481,-116.914969,0,0,493151,0,0,0,0,0,0,0,0,,GAS
CA,Otoe Solar Power Generation Station 1 LL,34.545,-117.191944,0,0,0,0,0,0,0,3623,0,0,0,,SOLAR
CA,Owens Valley Solar Project 11,36.275144,-118.012151,0,0,0,0,0,0,0,2984,0,0,0,,SOLAR
CA,Oxbow (CA),39.003372,-120.746651,0,0,0,0,26068,0,0,0,0,0,0,,HYDRO
CA,Oxnard,34.196,-119.1667,0,0,557802,0,0,0,0,0,0,0,0,,GAS
CA,Oxnard Paper Mill,34.1414,-119.1831,0,0,189038,0,0,0,0,0,0,0,0,,GAS
CA,Oxnard Wastewater Treatment Plant,34.140501,-119.184529,0,0,1145,0,0,5006,0,0,0,0,0,,BIOMASS
CA,P Plant,32.894722,-117.198056,0,0,37962,0,0,0,0,0,0,0,0,,GAS
CA,Pacific Cruise Ship Terminals Berth 93,33.7331,-118.27722,0,0,0,0,0,0,0,26,0,0,0,,SOLAR
CA,Pacific Ethanol Madera Solar Array,36.916111,-119.97138,0,0,0,0,0,0,0,1973,0,0,0,,SOLAR
CA,Pacific Ethanol Stockton Cogen Plant,37.9418,-121.3383,0,0,2214,0,0,0,0,0,0,0,0,,GAS
CA,Pacific Rim Dairy Digester,36.033056,-119.51,0,0,0,0,0,2262,0,0,0,0,0,,BIOMASS
CA,Pacific Union College BESS,38.570028,-122.444028,,,,,,,,,,,,,OTHF
CA,Pacific Wind LLC,34.891389,-118.4325,0,0,0,0,0,0,312028,0,0,0,0,,WIND
CA,Pacific-Ultrapower Chinese Station,37.874056,-120.477556,0,0,0,0,0,140508,0,0,0,0,0,,BIOMASS
CA,Painted Hills Wind Park,33.9369,-116.6183,0,0,0,0,0,0,29908,0,0,0,0,,WIND
CA,Painter Energy Storage,34.41,-119.515,,,,,,,,,,,,,OTHF
CA,Pala Energy Storage Yard,33.35651,-117.113599,0,0,0,0,0,0,0,0,0,0,-7,,OTHF
CA,Palo Verde College,33.661667,-114.651667,0,0,0,0,0,0,0,2150,0,0,0,,SOLAR
CA,Palomar Energy Center,33.1197,-117.117778,0,0,1925066,0,0,0,0,0,0,0,0,,GAS
CA,Palos Verdes Gas to Energy,33.792778,-118.35,,,,,,,,,,,,,BIOMASS
CA,Panoche Energy Center,36.6514,-120.5833,0,0,615796,0,0,0,0,0,0,0,0,,GAS
CA,Panoche Valley Solar Farm,36.78005,-120.729752,0,0,0,0,0,0,0,212405,0,0,0,,SOLAR
CA,Paramount Refinery,33.9,-118.151389,,,,,,,,,,,,,GAS
CA,Pardee,38.2569,-120.8507,0,0,0,0,101490,0,0,0,0,0,0,,HYDRO
CA,Park Meridian #1,33.896111,-117.283611,0,0,0,0,0,0,0,2389,0,0,0,,SOLAR
CA,Parker,37.477838,-120.444492,0,0,0,0,5209,0,0,0,0,0,0,,HYDRO
CA,Parker Dam,34.295334,-114.140222,0,0,0,0,436366,0,0,0,0,0,0,,HYDRO
CA,Parnassus Central Utility Plant,37.762524,-122.456747,0,43,72012,0,0,0,0,0,0,0,0,,GAS
CA,Pastoria Energy Facility,34.9556,-118.844,0,0,4325910,0,0,0,0,0,0,0,0,,GAS
CA,Patterson Pass,37.701956,-121.613708,,,,,,,,,,,,,WIND
CA,PE Berkeley,37.870331,-122.26337,0,0,152957,0,0,0,0,0,0,0,0,,GAS
CA,Peak Valley Solar Farm,34.987952,-117.571611,,,,,,,,,,,,,SOLAR
CA,Pebbly Beach,33.333056,-118.310278,0,28794,702,0,0,0,0,0,0,0,0,,OIL
CA,Perris,33.8361,-117.1831,0,0,0,0,14812,0,0,0,0,0,0,,HYDRO
CA,PFMG Solar Grossmont Helix LLC,32.753281,-117.035241,0,0,0,0,0,0,0,1355,0,0,0,,SOLAR
CA,Phillips 66 Carbon Plant,38.018056,-122.2344,0,0,0,0,0,0,0,0,0,0,126783,,OIL
CA,Phillips 66 Rodeo Refinery,38.0417,-122.2583,0,0,118091,0,0,0,0,0,0,271928,0,,OFSL
CA,Phoenix,38.032103,-120.326537,0,0,0,0,5669,0,0,0,0,0,0,,HYDRO
CA,Phoenix Wind Power LLC,33.916667,-116.55,,,,,,,,,,,,,WIND
CA,Pierce College,34.183611,-118.574722,0,0,0,0,0,0,0,3017,0,0,0,,SOLAR
CA,Pilot Knob,32.736642,-114.713858,0,0,0,0,31763,0,0,0,0,0,0,,HYDRO
CA,Pine Flat,36.8326,-119.327,0,0,0,0,340081,0,0,0,0,0,0,,HYDRO
CA,Pine Tree Solar Project,35.229635,-118.1957,0,0,0,0,0,0,0,14661,0,0,0,,SOLAR
CA,Pine Tree Wind Power Project,35.248006,-118.175356,0,0,0,0,0,0,285293,0,0,0,0,,WIND
CA,Pinyon Pine I,35.043411,-118.211835,0,0,0,0,0,0,339370,0,0,0,0,,WIND
CA,Pinyon Pine II,35.026759,-118.223333,0,0,0,0,0,0,244263,0,0,0,0,,WIND
CA,Pio Pico Energy Center LLC,32.573889,-116.917777,0,0,150057,0,0,0,0,0,0,0,0,,GAS
CA,Pit 1,40.99084,-121.498243,0,0,0,0,227077,0,0,0,0,0,0,,HYDRO
CA,Pit 3,40.997448,-121.748139,0,0,0,0,257821,0,0,0,0,0,0,,HYDRO
CA,Pit 4,40.986361,-121.84944,0,0,0,0,397187,0,0,0,0,0,0,,HYDRO
CA,Pit 5,40.986197,-121.977594,0,0,0,0,612859,0,0,0,0,0,0,,HYDRO
CA,Pit 6,40.922568,-121.992906,0,0,0,0,268511,0,0,0,0,0,0,,HYDRO
CA,Pit 7,40.847462,-121.990798,0,0,0,0,361008,0,0,0,0,0,0,,HYDRO
CA,Pitchess Cogen Station,34.463896,-118.593991,0,0,133821,0,0,0,0,0,0,0,0,,GAS
CA,Pixar - Emeryville,37.83286,-122.284003,0,0,7604,0,0,0,0,0,0,0,0,,GAS
CA,Plant No 1 Orange County,33.6942,-117.9381,0,0,4607,0,0,37903,0,0,0,0,0,,BIOMASS
CA,Plant No 2 Orange County,33.6433,-117.9556,0,0,4426,0,0,44774,0,0,0,0,0,,BIOMASS
CA,Pleasant Valley Hydro,37.41416,-118.523889,0,0,0,0,7290,0,0,0,0,0,0,,HYDRO
